game_id,season,week,start_date,home_team,away_team,selected_side,selected_team,market_role,spread_bucket,total_bucket,season_phase,market_spread_home,market_home_margin,market_total,books,actual_home_margin,market_margin_residual_home,aligned_residual,hit,margin_power_edge,margin_power_z,abs_margin_power_z,structural_z,structural_z_aligned,structural_members,line_elo_z,line_elo_z_aligned,confirmation_count,confirmation_combination,narrative_state,narrative_z,football_lab_edge,elo_edge,efficiency_power_edge,line_elo_edge,narrative_interaction_edge,structural_strength,line_elo_strength,joint_confirmation_strength
401762476,2025,6,2025-10-04T16:00:00+00:00,UAB,Army,away,Army,favorite,3-6.5,55-64.5,mid_5_9,6.5,-6.5,55.5,3,-18.0,-11.5,11.5,True,-12.284826646893045,-1.3350258521717966,1.3350258521717966,-0.10739842155958083,0.10739842155958083,football_lab_edge|elo_edge|efficiency_power_edge,-0.32085448321799964,0.32085448321799964,2,structural+market,agrees,-0.46235510050663126,-2.881475132438906,-1.1999999999999993,7.852897395252199,-2.3402379299277527,-0.178326353861805,weak_<0.25,moderate_0.25_0.50,weak_any_<0.25
401754555,2025,6,2025-10-04T19:30:00+00:00,SMU,Syracuse,away,Syracuse,underdog,14+,55-64.5,mid_5_9,-17.5,17.5,56.666666666666664,3,13.0,-4.5,4.5,True,-10.507950206835602,-1.1419278092139318,1.1419278092139318,-0.14430709428764102,0.14430709428764102,football_lab_edge|elo_edge|efficiency_power_edge,-0.4581593656081596,0.4581593656081596,2,structural+market,agrees,-0.46235510050663126,2.2591691691104216,-4.4,-3.4527333198509407,-3.3417077878863886,-0.178326353861805,weak_<0.25,moderate_0.25_0.50,weak_any_<0.25
401761623,2025,7,2025-10-11T23:00:00+00:00,Coastal Carolina,UL Monroe,home,Coastal Carolina,underdog,<3,45-54.5,mid_5_9,2.8333333333333335,-2.8333333333333335,46.166666666666664,3,15.0,17.833333333333332,17.833333333333332,True,17.94906639961382,1.9505743430163052,1.9505743430163052,1.045560395085663,1.045560395085663,football_lab_edge|elo_edge|efficiency_power_edge,0.5330869718425287,0.5330869718425287,2,structural+market,opposes,-0.18640233312670254,4.890241945427811,8.573333333333334,6.999008661888446,3.8882123102783166,-0.07189376386546788,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401762485,2025,7,2025-10-11T23:30:00+00:00,UTSA,Rice,home,UTSA,favorite,7-13.5,45-54.5,mid_5_9,-9.166666666666666,9.166666666666666,48.5,3,48.0,38.833333333333336,38.833333333333336,True,13.368102250632306,1.4527483872622435,1.4527483872622435,0.38350843396327927,0.38350843396327927,football_lab_edge|elo_edge|efficiency_power_edge,0.5202902988008001,0.5202902988008001,2,structural+market,agrees,0.21847567751778527,4.600968160069128,1.2533333333333339,-2.468241066093535,3.794876355209894,0.08426417473613529,moderate_0.25_0.50,strong_>=0.50,moderate_both_>=0.25
401762839,2025,8,2025-10-18T16:00:00+00:00,Bowling Green,Central Michigan,home,Bowling Green,favorite,3-6.5,<45,mid_5_9,-3.1666666666666665,3.1666666666666665,43.833333333333336,3,-21.0,-24.166666666666668,-24.166666666666668,False,13.223432681026116,1.4370267477960752,1.4370267477960752,0.5158707604794422,0.5158707604794422,football_lab_edge|elo_edge|efficiency_power_edge,0.19715670975222233,0.19715670975222233,2,structural+market,opposes,-1.148906911119346,-3.5608402855436285,11.813333333333334,6.200096754301946,1.438015157757421,-0.4431234351303612,strong_>=0.50,weak_<0.25,weak_any_<0.25
401761629,2025,8,2025-10-18T19:30:00+00:00,App State,Coastal Carolina,away,Coastal Carolina,underdog,7-13.5,45-54.5,mid_5_9,-10.5,10.5,48.0,3,-8.0,-18.5,18.5,True,-13.886114203584278,-1.5090421689168496,1.5090421689168496,-0.05141300823749695,0.05141300823749695,football_lab_edge|elo_edge|efficiency_power_edge,-0.10305608927465308,0.10305608927465308,2,structural+market,opposes,0.6102312061149749,-1.3621871650991437,-1.8399999999999999,6.536161794317138,-0.7516671315036625,0.23536088577790945,weak_<0.25,weak_<0.25,weak_any_<0.25
401762838,2025,8,2025-10-18T19:30:00+00:00,Ball State,Akron,home,Ball State,underdog,<3,<45,mid_5_9,1.0,-1.0,44.0,3,14.0,15.0,15.0,True,10.769046765726724,1.1703018893741024,1.1703018893741024,0.6119308806183523,0.6119308806183523,football_lab_edge|elo_edge|efficiency_power_edge,0.5735253011856701,0.5735253011856701,2,structural+market,agrees,0.058778055219234064,3.4654223172563805,3.9,4.606522010770091,4.183160073521604,0.022670186319667336,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401752879,2025,8,2025-10-18T23:00:00+00:00,UCLA,Maryland,away,Maryland,underdog,3-6.5,45-54.5,mid_5_9,-4.0,4.0,52.5,3,3.0,-1.0,1.0,True,-12.700220868438896,-1.3801678831134172,1.3801678831134172,-0.06803036998107342,0.06803036998107342,football_lab_edge|elo_edge|efficiency_power_edge,-0.6979417336892609,0.6979417336892609,2,structural+market,agrees,-0.7440713363402739,2.414388133821479,-6.74,4.36343784006054,-5.09062457746426,-0.28698186367414963,weak_<0.25,strong_>=0.50,weak_any_<0.25
401760394,2025,8,2025-10-18T23:00:00+00:00,Colorado State,Hawai'i,home,Colorado State,favorite,<3,45-54.5,mid_5_9,-2.6666666666666665,2.6666666666666665,53.5,3,-12.0,-14.666666666666666,-14.666666666666666,False,9.364851517855913,1.0177041351454392,1.0177041351454392,0.14960692763671188,0.14960692763671188,football_lab_edge|elo_edge|efficiency_power_edge,0.15519237261716956,0.15519237261716956,2,structural+market,opposes,-0.45268141697604863,0.2072693557516212,1.7933333333333334,1.3590708117975736,1.1319370488191667,-0.17459529799039464,weak_<0.25,weak_<0.25,weak_any_<0.25
401752882,2025,9,2025-10-25T19:30:00+00:00,Iowa,Minnesota,home,Iowa,favorite,7-13.5,<45,mid_5_9,-7.333333333333333,7.333333333333333,39.166666666666664,3,38.0,30.666666666666668,30.666666666666668,True,15.086743324547466,1.6395178330371518,1.6395178330371518,0.7153867901635101,0.7153867901635101,football_lab_edge|elo_edge|efficiency_power_edge,0.820916359069955,0.820916359069955,2,structural+market,opposes,-0.14663183534032712,6.706643963510397,4.6866666666666665,-3.6685373962566157,5.987572875796192,-0.056554627660974764,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401754588,2025,11,2025-11-08T21:30:00+00:00,North Carolina,Stanford,away,Stanford,underdog,7-13.5,<45,late_10_plus,-8.5,8.5,41.666666666666664,3,5.0,-3.5,3.5,True,-12.72303821152219,-1.3826475064544412,1.3826475064544412,-0.882947218892484,0.882947218892484,football_lab_edge|elo_edge|efficiency_power_edge,-0.2469097045620274,0.2469097045620274,2,structural+market,agrees,-0.8521219833953537,-8.34948867866109,-0.03999999999999915,-8.096912787990957,-1.8009019231647017,-0.3286560614944564,strong_>=0.50,weak_<0.25,weak_any_<0.25
401752895,2025,11,2025-11-09T02:00:00+00:00,UCLA,Nebraska,away,Nebraska,underdog,<3,45-54.5,late_10_plus,-2.0,2.0,45.666666666666664,3,-7.0,-9.0,9.0,True,-10.351520470996284,-1.1249281601837429,1.1249281601837429,-0.7616585620130741,0.7616585620130741,football_lab_edge|elo_edge|efficiency_power_edge,-1.4580753253283902,1.4580753253283902,2,structural+market,agrees,-0.3491513713700611,-0.07926262295949305,-10.74,-6.536994628644437,-10.634862093252568,-0.1346646569574915,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401756951,2025,12,2025-11-15T17:00:00+00:00,Cincinnati,Arizona,away,Arizona,underdog,3-6.5,55-64.5,late_10_plus,-6.0,6.0,56.333333333333336,3,-6.0,-12.0,12.0,True,-10.03969484971984,-1.0910412134860563,1.0910412134860563,-0.4266885929745681,0.4266885929745681,football_lab_edge|elo_edge|efficiency_power_edge,-0.35303707759015823,0.35303707759015823,2,structural+market,agrees,-0.5722931359959341,-3.398406447689649,-3.1,0.8831370284838744,-2.5749702836035886,-0.220728501038412,moderate_0.25_0.50,moderate_0.25_0.50,moderate_both_>=0.25
401754596,2025,12,2025-11-15T21:30:00+00:00,Wake Forest,North Carolina,home,Wake Forest,favorite,3-6.5,<45,late_10_plus,-3.5,3.5,37.666666666666664,3,16.0,12.5,12.5,True,13.37429686228717,1.4534215727243682,1.4534215727243682,0.2352034445621479,0.2352034445621479,football_lab_edge|elo_edge|efficiency_power_edge,0.5354506036627206,0.5354506036627206,2,structural+market,opposes,-0.052121289578930405,3.5952443090913233,-0.2400000000000002,-1.809570253484826,3.9054520907000185,-0.02010272952326314,weak_<0.25,strong_>=0.50,weak_any_<0.25
401756966,2025,14,2025-11-29T17:00:00+00:00,Oklahoma State,Iowa State,away,Iowa State,favorite,7-13.5,45-54.5,late_10_plus,13.833333333333334,-13.833333333333334,46.833333333333336,3,-7.0,6.833333333333334,-6.833333333333334,False,-10.785210795247442,-1.1720584788568595,1.1720584788568595,-0.5321782491766854,0.5321782491766854,football_lab_edge|elo_edge|efficiency_power_edge,-0.6660846857915933,0.6660846857915933,2,structural+market,agrees,-0.8598686138773257,-3.4460734322357656,-6.506666666666666,4.396210390544907,-4.858266684010756,-0.331643869711671,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401754612,2025,14,2025-11-30T00:30:00+00:00,NC State,North Carolina,home,NC State,favorite,7-13.5,45-54.5,late_10_plus,-7.166666666666667,7.166666666666667,49.0,3,23.0,15.833333333333332,15.833333333333332,True,11.542244008319681,1.2543273573240803,1.2543273573240803,0.2863757313885073,0.2863757313885073,football_lab_edge|elo_edge|efficiency_power_edge,0.11246853181456405,0.11246853181456405,2,structural+market,opposes,-0.4494138163569657,5.239255809529438,0.013333333333332753,-5.733402735828668,0.8203192968848114,-0.17333501276019142,moderate_0.25_0.50,weak_<0.25,weak_any_<0.25
